url,Троицкий административный округ/УИК №3375,УИК №3375,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774133006&tvd=4504055103537&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4504055103537,2048,1600,679,9,912,9,679,9,679,9,7,89,4,48,522
url,Южнопортовый район/УИК №1637,УИК №1637,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774100006&tvd=4774100105430&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774100105430,1658,1195,499,43,653,43,499,5,537,15,18,64,17,167,256
url,район Нагатинский затон/УИК №1868,УИК №1868,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774122006&tvd=4774122121179&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774122121179,2621,2500,788,31,1681,31,788,12,807,26,25,70,44,212,430
url,Нагорный район/УИК №1901,УИК №1901,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774123006&tvd=4774123105297&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774123105297,2008,2000,702,22,1276,22,700,25,697,12,20,79,22,173,391
url,район Орехово-Борисово Северное/УИК №1922,УИК №1922,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774124006&tvd=4774124118642&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774124118642,2584,2300,892,13,1395,13,891,11,893,22,21,134,34,268,414
url,район Восточное Измайлово /УИК №919,УИК №919,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774003002&tvd=4774003109786&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774003109786,409,450,147,262,41,262,147,7,402,3,4,20,1,7,367
url,Новомосковский административный округ/УИК №3304,УИК №3304,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774132006&tvd=4504063111976&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4504063111976,1704,1200,717,1,482,1,714,19,696,14,16,46,7,92,521
url,Савеловский район/УИК №396,УИК №396,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774049007&tvd=4774049106444&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774049106444,2583,1820,797,48,975,48,797,15,830,32,41,88,30,239,400
url,район Орехово-Борисово Северное/УИК №1920,УИК №1920,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774124004&tvd=4774124118640&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774124118640,2893,2600,825,21,1754,21,825,7,839,17,16,117,29,223,437
url,Новомосковский административный округ/УИК №3302,УИК №3302,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774132004&tvd=4504063111974&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4504063111974,246,150,104,12,34,12,104,3,113,4,3,3,1,21,81
url,район Гольяново /УИК №970,УИК №970,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774004027&tvd=4774004130230&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774004130230,2487,2000,750,31,1219,31,750,15,766,23,19,89,18,228,389
url,Савеловский район/УИК №393,УИК №393,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774049004&tvd=4774049106441&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774049106441,2823,1980,897,38,1045,38,897,13,922,28,12,87,40,333,422
url,Троицкий административный округ/УИК №3373,УИК №3373,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774133004&tvd=4504055103535&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4504055103535,2240,1700,779,4,917,4,779,12,771,13,10,72,5,68,603
url,район Текстильщики/УИК №1609,УИК №1609,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774099006&tvd=4774099109940&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774099109940,2579,2100,819,33,1248,33,819,16,836,22,23,79,30,200,482
url,район Свиблово/УИК №758,УИК №758,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774066006&tvd=4774066109164&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774066109164,2454,1800,766,48,986,48,766,11,803,20,28,106,43,217,389
url,район Крюково/УИК №3178,УИК №3178,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774033007&tvd=4774033126504&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774033126504,1421,1400,426,14,960,14,426,2,438,12,12,54,9,124,227
url,район Котловка/УИК №2249,УИК №2249,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774105002&tvd=4774105103768&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774105103768,2341,1650,736,31,883,31,736,21,746,18,16,95,30,242,345
url,район Ростокино/УИК №741,УИК №741,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774065001&tvd=477406597903&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=477406597903,1752,1350,502,41,807,41,500,6,535,15,17,44,25,179,255
url,район Марьина Роща/УИК №654,УИК №654,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774062002&tvd=4774062105307&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774062105307,2164,2000,805,32,1163,32,805,12,825,17,24,99,36,279,370
url,район Ясенево/УИК №2479,УИК №2479,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774112006&tvd=4774112135340&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774112135340,1506,1400,430,17,953,17,429,9,437,18,20,26,19,95,259
url,район Кунцево/УИК №2628,УИК №2628,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774020038&tvd=9779020119269&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=9779020119269,2559,2300,766,24,1510,24,766,8,782,19,36,73,40,241,373
url,Хорошевский район/УИК №467,УИК №467,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774053007&tvd=4774053104466&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774053104466,2645,2100,1032,80,988,80,1031,10,1101,30,29,161,65,291,525
url,район Зябликово/УИК №1788,УИК №1788,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774119001&tvd=4774119118308&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774119118308,2644,2500,759,40,1701,40,759,9,790,24,16,87,42,219,402
url,Останкинский район/УИК №676,УИК №676,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774063007&tvd=4774063104651&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774063104651,352,300,140,4,156,4,140,1,143,2,2,15,9,48,67
url,район Бибирево/УИК №544,УИК №544,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774057006&tvd=4774057130791&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774057130791,2488,1700,679,50,971,50,679,10,719,21,21,64,24,177,412
url,Тверской район/УИК №142,УИК №142,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774086006&tvd=4774086113609&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774086113609,2922,2350,1045,27,1278,27,1045,10,1062,10,18,166,45,436,387
url,район Строгино/УИК №3023,УИК №3023,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774075004&tvd=4774075138228&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774075138228,2597,1900,810,22,1068,22,809,7,824,14,17,126,54,186,427
url,район Хорошево-Мневники/УИК №3067,УИК №3067,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774076003&tvd=4774076127629&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774076127629,2043,1500,638,28,834,28,638,15,651,24,21,90,31,175,310
url,район Восточное Дегунино/УИК №261,УИК №261,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774042005&tvd=4774042111314&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774042111314,2300,2200,636,42,1522,42,635,18,659,16,9,74,21,141,398
url,район Выхино-Жулебино/УИК №1280,УИК №1280,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774089004&tvd=4774089137947&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774089137947,658,600,163,16,421,16,163,2,177,5,5,10,9,44,104
url,район Кузьминки/УИК №1347,УИК №1347,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774091003&tvd=4774091119837&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774091119837,1714,1200,389,16,795,16,389,6,399,21,25,52,7,117,177
url,район Кузьминки/УИК №1349,УИК №1349,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774091005&tvd=4774091119839&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774091119839,2369,1650,640,36,974,36,640,19,657,28,31,113,27,166,292
url,район Южное Тушино/УИК №3143,УИК №3143,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774078004&tvd=4774078111243&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774078111243,2002,1900,705,36,1159,36,705,8,733,19,23,109,30,190,362
url,Рязанский район/УИК №1577,УИК №1577,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774098004&tvd=4774098109722&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774098109722,2433,2000,567,62,1371,62,567,9,620,18,18,78,21,150,335
url,район Южное Медведково/УИК №810,УИК №810,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774069004&tvd=4774069110349&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774069110349,2141,1500,537,25,938,25,537,12,550,19,27,61,25,137,281
url,Рязанский район/УИК №1579,УИК №1579,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774098006&tvd=4774098109724&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774098109724,1633,1500,456,25,1018,25,456,5,476,11,15,62,25,126,237
url,Алтуфьевский район/УИК №505,УИК №505,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774055006&tvd=4774055102389&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774055102389,1794,1200,580,31,589,31,580,24,587,53,17,55,20,140,302
url,район Фили-Давыдково/УИК №2901,УИК №2901,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774031026&tvd=4774031111946&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774031111946,2419,2200,698,37,1465,37,695,8,724,24,34,82,18,175,391
url,район Филевский парк/УИК №2858,УИК №2858,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774030007&tvd=4774030107114&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774030107114,2217,1500,647,30,823,30,647,4,673,7,34,82,30,190,330
url,Ярославский район/УИК №838,УИК №838,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774070013&tvd=4774070113081&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774070113081,271,200,59,2,139,2,59,1,60,0,0,9,2,12,37
url,район Южное Медведково/УИК №811,УИК №811,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774069005&tvd=4774069110350&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774069110350,2497,1800,707,44,1049,44,707,16,735,38,33,84,43,150,387
url,район Ростокино/УИК №746,УИК №746,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774065006&tvd=477406597908&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=477406597908,1299,1000,337,24,639,24,337,5,356,8,11,27,15,104,191
url,район Зюзино/УИК №2178,УИК №2178,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774103007&tvd=4774103119433&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774103119433,2126,1700,626,30,1044,30,626,15,641,22,19,84,24,158,334
url,район Ясенево/УИК №2477,УИК №2477,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774112004&tvd=4774112135338&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774112135338,617,600,225,0,375,0,224,4,220,2,3,21,6,83,105
url,район Западное Дегунино/УИК №335,УИК №335,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774045007&tvd=4774045106223&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774045106223,131,134,65,65,4,65,65,0,130,0,0,0,0,2,128
url,Алексеевский район/УИК №486,УИК №486,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774054007&tvd=4774054108120&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774054108120,2602,1813,921,50,842,50,920,16,954,20,22,111,63,321,417
url,район Щукино/УИК №3116,УИК №3116,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774077006&tvd=4774077117597&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774077117597,2220,2000,678,37,1285,37,678,2,713,21,39,98,23,227,305
url,район Соколиная гора/УИК №1251,УИК №1251,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774015015&tvd=4774015113139&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774015113139,2077,2000,625,27,1348,27,624,7,644,34,17,101,18,151,323
url,район Внуково/УИК №2545,УИК №2545,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774017005&tvd=477401793485&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=477401793485,2489,2200,661,53,1486,53,649,11,691,23,12,89,16,109,442
url,район Гольяново /УИК №952,УИК №952,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774004009&tvd=4774004130212&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774004130212,2489,2000,629,40,1331,40,629,11,658,24,24,61,29,241,279
url,район Крылатское/УИК №2569,УИК №2569,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774019002&tvd=4774019107666&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774019107666,2758,2500,896,40,1564,40,896,12,924,14,18,110,47,314,421
url,район Ивановское /УИК №990,УИК №990,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774005001&tvd=4774005123130&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774005123130,2128,2000,729,28,1243,28,729,14,743,24,22,79,27,199,392
url,район Ивановское /УИК №1019,УИК №1019,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774005030&tvd=4774005123159&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774005123159,2366,2200,780,44,1376,44,780,8,816,23,20,84,38,220,431
url,район Измайлово /УИК №1056,УИК №1056,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774006031&tvd=4774006116214&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774006116214,1320,1300,388,16,896,16,388,5,399,11,14,71,20,109,174
url,район Ивановское /УИК №998,УИК №998,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774005009&tvd=4774005123138&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774005123138,2418,2250,890,39,1321,39,889,18,910,41,15,129,34,210,481
url,район Восточное Измайлово /УИК №934,УИК №934,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774003017&tvd=4774003109801&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774003109801,1685,1200,497,50,653,50,497,6,541,11,18,58,21,150,283
url,район Северное Измайлово/УИК №1212,УИК №1212,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774014003&tvd=4774014110807&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774014110807,2381,1900,615,48,1237,48,613,10,651,27,21,68,27,175,333
url,район Митино/УИК №2919,УИК №2919,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774072006&tvd=4774072142724&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774072142724,2505,1800,778,9,1013,9,778,9,778,30,30,102,22,203,391
url,Можайский район/УИК №2655,УИК №2655,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774022026&tvd=4774022124565&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774022124565,2729,2400,734,37,1629,37,732,11,758,18,26,76,19,185,434
url,район Раменки/УИК №2755,УИК №2755,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774027003&tvd=4774027118581&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774027118581,2420,2200,768,29,1403,29,767,11,785,18,11,65,36,273,382
url,район Новогиреево /УИК №1107,УИК №1107,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774010014&tvd=4774010108866&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774010108866,1810,1400,549,35,816,35,549,10,574,15,15,51,26,183,284
url,район Раменки/УИК №2754,УИК №2754,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774027002&tvd=4774027118580&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774027118580,1315,1200,435,14,751,14,435,6,443,4,11,38,14,141,235
url,район Кунцево/УИК №2597,УИК №2597,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774020007&tvd=9779020119238&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=9779020119238,2015,1800,694,36,1070,36,694,18,712,13,22,83,28,175,391
url,район Дорогомилово/УИК №2551,УИК №2551,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774018004&tvd=4774018107148&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774018107148,1487,1179,513,12,654,12,511,10,513,13,15,56,17,171,241
url,Бутырский район/УИК №586,УИК №586,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774058005&tvd=4774058104177&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774058104177,2181,1700,668,33,999,33,667,3,697,15,20,83,24,192,363
url,район Кузьминки/УИК №1354,УИК №1354,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774091010&tvd=4774091119844&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774091119844,1877,1300,556,33,711,33,556,5,584,12,18,60,31,169,294
url,район Матушкино/УИК №3226,УИК №3226,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774035013&tvd=4774035115776&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774035115776,1158,1000,399,26,575,26,398,4,420,21,13,50,9,120,207
url,район Фили-Давыдково/УИК №2884,УИК №2884,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774031009&tvd=4774031111929&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774031111929,2711,2400,769,34,1597,34,768,18,784,36,48,87,21,203,389
url,район Тропарево-Никулино/УИК №2830,УИК №2830,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774029012&tvd=4774029115878&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774029115878,1654,1500,483,5,1012,5,483,3,485,9,12,51,19,184,210
url,район Арбат/УИК №5,УИК №5,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774079005&tvd=4774079104730&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774079104730,1920,1400,650,48,702,48,650,7,691,10,10,90,34,261,286
url,Обручевский район/УИК №2298,УИК №2298,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774107007&tvd=4774107105263&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774107105263,1515,1200,475,31,694,31,475,9,497,13,16,64,17,147,240
url,район Южное Бутово/УИК №2417,УИК №2417,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774111002&tvd=4774111131920&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774111131920,2245,2100,635,11,1454,11,634,16,629,21,15,49,18,144,382
url,Обручевский район/УИК №2293,УИК №2293,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774107002&tvd=4774107105258&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774107105258,2164,1600,629,29,942,29,629,7,651,14,18,73,22,229,295
url,район Марфино/УИК №650,УИК №650,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774061007&tvd=477406196856&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=477406196856,1599,1300,461,46,793,46,460,6,500,16,10,39,25,156,254
url,район Черемушки/УИК №2387,УИК №2387,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774110002&tvd=4774110105996&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774110105996,1936,1500,633,20,847,20,631,10,641,20,13,62,24,196,326
url,Ярославский район/УИК №830,УИК №830,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774070005&tvd=4774070113073&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774070113073,2723,2000,813,25,1162,25,813,12,826,20,23,68,37,206,472
url,район Ховрино/УИК №446,УИК №446,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774052007&tvd=4774052108514&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774052108514,2681,2300,994,37,1269,37,994,34,997,15,23,107,34,333,485
url,район Куркино/УИК №2907,УИК №2907,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774071003&tvd=477407192789&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=477407192789,1363,1000,417,28,555,28,417,6,439,11,5,26,14,161,222
url,район Строгино/УИК №3026,УИК №3026,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774075007&tvd=4774075138231&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774075138231,1205,900,347,15,538,15,347,4,358,11,11,39,22,111,164
url,район Текстильщики/УИК №1610,УИК №1610,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774099007&tvd=4774099109941&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774099109941,2503,2000,706,29,1265,29,706,11,724,37,28,76,33,184,366
url,район Марьина Роща/УИК №655,УИК №655,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774062003&tvd=4774062105308&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774062105308,1954,2000,613,50,1337,50,613,8,655,12,17,94,23,198,311
url,Академический район/УИК №2120,УИК №2120,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774101003&tvd=4774101108938&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774101108938,2368,2300,772,40,1488,40,772,13,799,13,24,100,30,226,406
url,Бабушкинский район/УИК №516,УИК №516,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774056003&tvd=4774056121911&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774056121911,2195,1800,724,35,1041,35,724,10,749,21,24,74,23,217,390
url,район Южное Тушино/УИК №3147,УИК №3147,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774078008&tvd=4774078111247&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774078111247,2258,2100,619,42,1439,42,619,12,649,30,23,68,24,159,345
url,Тимирязевский район/УИК №422,УИК №422,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774051004&tvd=4774051112030&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774051112030,2379,2150,781,31,1338,31,778,18,791,23,29,107,28,248,356
url,район Ясенево/УИК №2478,УИК №2478,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774112005&tvd=4774112135339&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774112135339,1107,1000,303,11,686,11,302,3,310,5,17,22,15,70,181
url,район Лианозово/УИК №601,УИК №601,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774059003&tvd=4774059109964&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774059109964,2565,2200,665,1,1534,1,664,13,652,37,17,66,21,134,377
url,район Хорошево-Мневники/УИК №3071,УИК №3071,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774076007&tvd=4774076127633&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774076127633,2312,1700,541,19,1140,19,537,7,549,17,12,54,32,176,258
url,Донской район/УИК №1777,УИК №1777,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774117007&tvd=4774117100821&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774117100821,802,800,213,17,570,17,213,2,228,8,6,25,5,64,120
url,район Северное Тушино/УИК №2981,УИК №2981,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774074002&tvd=4774074122641&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774074122641,2292,2000,618,48,1334,48,618,7,659,23,22,71,23,174,346
